2026-01-12 09:38:05,Nombre d Or,6,16
2026-01-12 09:38:05,Louis Blanc,4,16
2026-01-12 09:38:05,Gambetta,3,8
2026-01-12 09:38:05,Port Marianne,13,16
2026-01-12 10:03:45,Rue Jules Ferry - Gare Saint-Roch,5,12
2026-01-12 10:03:45,Comédie,1,20
2026-01-12 10:03:45,Hôtel de Ville,13,16
2026-01-12 10:03:45,Corum,0,12
2026-01-12 10:03:45,Place Albert 1er - St Charles,6,27
2026-01-12 10:03:45,Foch,3,8
2026-01-12 10:03:45,Halles Castellane,0,12
2026-01-12 10:03:45,Observatoire,1,8
2026-01-12 10:03:45,Rondelet,0,16
2026-01-12 10:03:45,Plan Cabanes,8,12
2026-01-12 10:03:45,Boutonnet,10,12
2026-01-12 10:03:45,Emile Combes,4,8
2026-01-12 10:03:45,Beaux-Arts,12,16
2026-01-12 10:03:45,Les Aubes,5,8
2026-01-12 10:03:45,Antigone centre,4,12
2026-01-12 10:03:45,Médiathèque Emile Zola,0,16
2026-01-12 10:03:45,Nombre d Or,6,16
2026-01-12 10:03:45,Louis Blanc,4,16
2026-01-12 10:03:45,Gambetta,3,8
2026-01-12 10:03:45,Port Marianne,13,16
2026-01-12 10:47:33,Rue Jules Ferry - Gare Saint-Roch,5,12
2026-01-12 10:47:33,Comédie,1,20
2026-01-12 10:47:33,Hôtel de Ville,13,16
2026-01-12 10:47:33,Corum,0,12
2026-01-12 10:47:33,Place Albert 1er - St Charles,6,27
2026-01-12 10:47:33,Foch,3,8
2026-01-12 10:47:33,Halles Castellane,0,12
2026-01-12 10:47:33,Observatoire,1,8
2026-01-12 10:47:33,Rondelet,0,16
2026-01-12 10:47:33,Plan Cabanes,8,12
2026-01-12 10:47:33,Boutonnet,8,12
2026-01-12 10:47:33,Emile Combes,4,8
2026-01-12 10:47:33,Beaux-Arts,12,16
2026-01-12 10:47:33,Les Aubes,5,8
2026-01-12 10:47:33,Antigone centre,4,12
2026-01-12 10:47:33,Médiathèque Emile Zola,0,16
2026-01-12 10:47:33,Nombre d Or,6,16
2026-01-12 10:47:33,Louis Blanc,4,16
2026-01-12 10:47:33,Gambetta,3,8
2026-01-12 10:47:33,Port Marianne,13,16
2026-01-12 11:29:49,Rue Jules Ferry - Gare Saint-Roch,5,12
2026-01-12 11:29:49,Comédie,1,20
2026-01-12 11:29:49,Hôtel de Ville,13,16
2026-01-12 11:29:49,Corum,0,12
2026-01-12 11:29:49,Place Albert 1er - St Charles,7,27
2026-01-12 11:29:49,Foch,3,8
2026-01-12 11:29:49,Halles Castellane,0,12
2026-01-12 11:29:49,Observatoire,1,8
2026-01-12 11:29:49,Rondelet,0,16
2026-01-12 11:29:49,Plan Cabanes,7,12
2026-01-12 11:29:49,Boutonnet,9,12
2026-01-12 11:29:49,Emile Combes,4,8
2026-01-12 11:29:49,Beaux-Arts,12,16
2026-01-12 11:29:49,Les Aubes,4,8
2026-01-12 11:29:49,Antigone centre,4,12
2026-01-12 11:29:49,Médiathèque Emile Zola,0,16
2026-01-12 11:29:49,Nombre d Or,6,16
2026-01-12 11:29:49,Louis Blanc,5,16
2026-01-12 11:29:49,Gambetta,3,8
2026-01-12 11:29:49,Port Marianne,13,16
2026-01-12 11:53:58,Rue Jules Ferry - Gare Saint-Roch,5,12
2026-01-12 11:53:58,Comédie,1,20
2026-01-12 11:53:58,Hôtel de Ville,13,16
2026-01-12 11:53:58,Corum,0,12
2026-01-12 11:53:58,Place Albert 1er - St Charles,7,27
2026-01-12 11:53:58,Foch,3,8
2026-01-12 11:53:58,Halles Castellane,0,12
2026-01-12 11:53:58,Observatoire,1,8
2026-01-12 11:53:58,Rondelet,0,16
2026-01-12 11:53:58,Plan Cabanes,7,12
2026-01-12 11:53:58,Boutonnet,9,12
2026-01-12 11:53:58,Emile Combes,4,8
2026-01-12 11:53:58,Beaux-Arts,12,16
2026-01-12 11:53:58,Les Aubes,4,8
2026-01-12 11:53:58,Antigone centre,4,12
2026-01-12 11:53:58,Médiathèque Emile Zola,0,16
2026-01-12 11:53:58,Nombre d Or,6,16
2026-01-12 11:53:58,Louis Blanc,6,16
2026-01-12 11:53:58,Gambetta,3,8
2026-01-12 11:53:58,Port Marianne,12,16
2026-01-12 12:24:49,Rue Jules Ferry - Gare Saint-Roch,5,12
2026-01-12 12:24:49,Comédie,1,20
2026-01-12 12:24:49,Hôtel de Ville,13,16
2026-01-12 12:24:49,Corum,0,12
2026-01-12 12:24:49,Place Albert 1er - St Charles,7,27
2026-01-12 12:24:49,Foch,3,8
2026-01-12 12:24:49,Halles Castellane,0,12
2026-01-12 12:24:49,Observatoire,1,8
2026-01-12 12:24:49,Rondelet,0,16
2026-01-12 12:24:49,Plan Cabanes,7,12
2026-01-12 12:24:49,Boutonnet,9,12
2026-01-12 12:24:49,Emile Combes,4,8
2026-01-12 12:24:49,Beaux-Arts,12,16
2026-01-12 12:24:49,Les Aubes,4,8
2026-01-12 12:24:49,Antigone centre,4,12
2026-01-12 12:24:49,Médiathèque Emile Zola,0,16
2026-01-12 12:24:49,Nombre d Or,6,16
2026-01-12 12:24:49,Louis Blanc,6,16
2026-01-12 12:24:49,Gambetta,3,8
2026-01-12 12:24:49,Port Marianne,12,16
2026-01-12 12:43:36,Rue Jules Ferry - Gare Saint-Roch,5,12
2026-01-12 12:43:36,Comédie,1,20
2026-01-12 12:43:36,Hôtel de Ville,12,16
2026-01-12 12:43:36,Corum,0,12
2026-01-12 12:43:36,Place Albert 1er - St Charles,7,27
2026-01-12 12:43:36,Foch,3,8
2026-01-12 12:43:36,Halles Castellane,0,12
2026-01-12 12:43:36,Observatoire,1,8
2026-01-12 12:43:36,Rondelet,0,16
2026-01-12 12:43:36,Plan Cabanes,7,12
2026-01-12 12:43:36,Boutonnet,9,12
2026-01-12 12:43:36,Emile Combes,4,8
2026-01-12 12:43:36,Beaux-Arts,12,16
2026-01-12 12:43:36,Les Aubes,4,8
2026-01-12 12:43:36,Antigone centre,4,12
2026-01-12 12:43:36,Médiathèque Emile Zola,0,16
2026-01-12 12:43:36,Nombre d Or,6,16
2026-01-12 12:43:36,Louis Blanc,6,16
2026-01-12 12:43:36,Gambetta,3,8
2026-01-12 12:43:36,Port Marianne,12,16
2026-01-12 12:55:45,Rue Jules Ferry - Gare Saint-Roch,5,12
2026-01-12 12:55:45,Comédie,1,20
2026-01-12 12:55:45,Hôtel de Ville,12,16
2026-01-12 12:55:45,Corum,0,12
2026-01-12 12:55:45,Place Albert 1er - St Charles,7,27
2026-01-12 12:55:45,Foch,3,8
2026-01-12 12:55:45,Halles Castellane,0,12
2026-01-12 12:55:45,Observatoire,1,8
2026-01-12 12:55:45,Rondelet,0,16
2026-01-12 12:55:45,Plan Cabanes,7,12
2026-01-12 12:55:45,Boutonnet,8,12
2026-01-12 12:55:45,Emile Combes,4,8
2026-01-12 12:55:45,Beaux-Arts,12,16
2026-01-12 12:55:45,Les Aubes,4,8
2026-01-12 12:55:45,Antigone centre,4,12
2026-01-12 12:55:45,Médiathèque Emile Zola,0,16
2026-01-12 12:55:45,Nombre d Or,6,16
2026-01-12 12:55:45,Louis Blanc,6,16
2026-01-12 12:55:45,Gambetta,3,8
2026-01-12 12:55:45,Port Marianne,12,16
2026-01-12 13:58:18,Rue Jules Ferry - Gare Saint-Roch,5,12
2026-01-12 13:58:18,Comédie,1,20
2026-01-12 13:58:18,Hôtel de Ville,12,16
2026-01-12 13:58:18,Corum,0,12
2026-01-12 13:58:18,Place Albert 1er - St Charles,7,27
2026-01-12 13:58:18,Foch,3,8
2026-01-12 13:58:18,Halles Castellane,0,12
2026-01-12 13:58:18,Observatoire,1,8
2026-01-12 13:58:18,Rondelet,0,16
2026-01-12 13:58:18,Plan Cabanes,7,12
2026-01-12 13:58:18,Boutonnet,8,12
2026-01-12 13:58:18,Emile Combes,4,8
2026-01-12 13:58:18,Beaux-Arts,12,16
2026-01-12 13:58:18,Les Aubes,3,8
2026-01-12 13:58:18,Antigone centre,5,12
2026-01-12 13:58:18,Médiathèque Emile Zola,0,16
2026-01-12 13:58:18,Nombre d Or,6,16
2026-01-12 13:58:18,Louis Blanc,9,16
2026-01-12 13:58:18,Gambetta,3,8
2026-01-12 13:58:18,Port Marianne,13,16
2026-01-12 14:48:47,Rue Jules Ferry - Gare Saint-Roch,5,12
2026-01-12 14:48:47,Comédie,1,20
2026-01-12 14:48:47,Hôtel de Ville,12,16
2026-01-12 14:48:47,Corum,1,12
2026-01-12 14:48:47,Place Albert 1er - St Charles,7,27
2026-01-12 14:48:47,Foch,4,8
2026-01-12 14:48:47,Halles Castellane,0,12
2026-01-12 14:48:47,Observatoire,1,8
2026-01-12 14:48:47,Rondelet,0,16
2026-01-12 14:48:47,Plan Cabanes,6,12
2026-01-12 14:48:47,Boutonnet,8,12
2026-01-12 14:48:47,Emile Combes,4,8
2026-01-12 14:48:47,Beaux-Arts,12,16
2026-01-12 14:48:47,Les Aubes,3,8
2026-01-12 14:48:47,Antigone centre,5,12
2026-01-12 14:48:47,Médiathèque Emile Zola,0,16
2026-01-12 14:48:47,Nombre d Or,6,16
2026-01-12 14:48:47,Louis Blanc,9,16
2026-01-12 14:48:47,Gambetta,3,8
2026-01-12 14:48:47,Port Marianne,13,16
2026-01-12 15:29:42,Rue Jules Ferry - Gare Saint-Roch,5,12
2026-01-12 15:29:42,Comédie,1,20
2026-01-12 15:29:42,Hôtel de Ville,12,16
2026-01-12 15:29:42,Corum,0,12
2026-01-12 15:29:42,Place Albert 1er - St Charles,7,27
2026-01-12 15:29:42,Foch,3,8
2026-01-12 15:29:42,Halles Castellane,0,12
2026-01-12 15:29:42,Observatoire,2,8
2026-01-12 15:29:42,Rondelet,0,16
2026-01-12 15:29:42,Plan Cabanes,6,12
2026-01-12 15:29:42,Boutonnet,8,12
2026-01-12 15:29:42,Emile Combes,4,8
2026-01-12 15:29:42,Beaux-Arts,12,16
2026-01-12 15:29:42,Les Aubes,3,8
2026-01-12 15:29:42,Antigone centre,5,12
2026-01-12 15:29:42,Médiathèque Emile Zola,1,16
2026-01-12 15:29:42,Nombre d Or,6,16
2026-01-12 15:29:42,Louis Blanc,9,16
2026-01-12 15:29:42,Gambetta,3,8
2026-01-12 15:29:42,Port Marianne,13,16
2026-01-12 15:56:35,Rue Jules Ferry - Gare Saint-Roch,5,12
2026-01-12 15:56:35,Comédie,1,20
2026-01-12 15:56:35,Hôtel de Ville,12,16
2026-01-12 15:56:35,Corum,0,12
2026-01-12 15:56:35,Place Albert 1er - St Charles,7,27
2026-01-12 15:56:35,Foch,3,8
2026-01-12 15:56:35,Halles Castellane,0,12
2026-01-12 15:56:35,Observatoire,2,8
2026-01-12 15:56:35,Rondelet,6,16
2026-01-12 15:56:35,Plan Cabanes,6,12
2026-01-12 15:56:35,Boutonnet,8,12
2026-01-12 15:56:35,Emile Combes,4,8
2026-01-12 15:56:35,Beaux-Arts,12,16
2026-01-12 15:56:35,Les Aubes,3,8
2026-01-12 15:56:35,Antigone centre,4,12
2026-01-12 15:56:35,Médiathèque Emile Zola,1,16
2026-01-12 15:56:35,Nombre d Or,6,16
2026-01-12 15:56:35,Louis Blanc,9,16
2026-01-12 15:56:35,Gambetta,3,8
2026-01-12 15:56:35,Port Marianne,13,16
2026-01-12 16:33:52,Rue Jules Ferry - Gare Saint-Roch,5,12
2026-01-12 16:33:52,Comédie,6,20
2026-01-12 16:33:52,Hôtel de Ville,12,16
2026-01-12 16:33:52,Corum,0,12
2026-01-12 16:33:52,Place Albert 1er - St Charles,7,27
2026-01-12 16:33:52,Foch,3,8
2026-01-12 16:33:52,Halles Castellane,0,12
2026-01-12 16:33:52,Observatoire,2,8
2026-01-12 16:33:52,Rondelet,6,16
2026-01-12 16:33:52,Plan Cabanes,6,12
2026-01-12 16:33:52,Boutonnet,9,12
2026-01-12 16:33:52,Emile Combes,4,8
2026-01-12 16:33:52,Beaux-Arts,12,16
2026-01-12 16:33:52,Les Aubes,5,8
2026-01-12 16:33:52,Antigone centre,4,12
2026-01-12 16:33:52,Médiathèque Emile Zola,1,16
2026-01-12 16:33:52,Nombre d Or,6,16
2026-01-12 16:33:52,Louis Blanc,6,16
2026-01-12 16:33:52,Gambetta,2,8
2026-01-12 16:33:52,Port Marianne,13,16
2026-01-12 16:59:01,Rue Jules Ferry - Gare Saint-Roch,5,12
2026-01-12 16:59:01,Comédie,8,20
2026-01-12 16:59:01,Hôtel de Ville,12,16
2026-01-12 16:59:01,Corum,0,12
2026-01-12 16:59:01,Place Albert 1er - St Charles,7,27
2026-01-12 16:59:01,Foch,3,8
2026-01-12 16:59:01,Halles Castellane,0,12
2026-01-12 16:59:01,Observatoire,2,8
2026-01-12 16:59:01,Rondelet,6,16
2026-01-12 16:59:01,Plan Cabanes,6,12
2026-01-12 16:59:01,Boutonnet,8,12
2026-01-12 16:59:01,Emile Combes,4,8
2026-01-12 16:59:01,Beaux-Arts,12,16
2026-01-12 16:59:01,Les Aubes,5,8
2026-01-12 16:59:01,Antigone centre,4,12
2026-01-12 16:59:01,Médiathèque Emile Zola,1,16
2026-01-12 16:59:01,Nombre d Or,6,16
2026-01-12 16:59:01,Louis Blanc,6,16
2026-01-12 16:59:01,Gambetta,2,8
2026-01-12 16:59:01,Port Marianne,13,16
